commodity,state,district,mandi,min_price,max_price,modal_price,arrival_date
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2409,3057,2557,2026-08-01
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2866,3402,3035,2026-08-02
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2474,3295,2806,2026-08-03
Rice,Maharashtra,Pune,Pune APMC Mandi,2395,3197,2806,2026-08-04
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2317,3119,2702,2026-08-05
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2413,3163,2730,2026-08-06
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2493,3223,2758,2026-08-07
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2381,3089,2701,2026-08-08
Rice,Maharashtra,Pune,Pune APMC Mandi,2496,3012,2859,2026-08-09
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2810,3158,2999,2026-08-10
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2659,3296,2818,2026-08-11
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2885,3349,3038,2026-08-12
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2410,3070,2684,2026-08-13
Rice,Maharashtra,Pune,Pune APMC Mandi,2919,3730,3115,2026-08-14
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2408,3133,2700,2026-08-15
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2730,3333,3125,2026-08-16
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2197,2710,2498,2026-08-17
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2215,2730,2594,2026-08-18
Rice,Maharashtra,Pune,Pune APMC Mandi,2480,3216,2792,2026-08-19
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2486,3400,2852,2026-08-20
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2852,3382,3020,2026-08-21
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2508,2958,2752,2026-08-22
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2583,3197,2837,2026-08-23
Rice,Maharashtra,Pune,Pune APMC Mandi,2540,3132,2910,2026-08-24
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2468,2932,2660,2026-08-25
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2289,3197,2675,2026-08-26
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2867,3345,3118,2026-08-27
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2489,2895,2672,2026-08-28
Rice,Maharashtra,Pune,Pune APMC Mandi,2586,3234,2845,2026-08-01
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2113,2906,2460,2026-08-02
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2499,3176,2662,2026-08-03
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2539,3178,2713,2026-08-04
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2530,3274,2947,2026-08-05
Rice,Maharashtra,Pune,Pune APMC Mandi,2883,3539,3250,2026-08-06
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2395,3023,2792,2026-08-07
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2939,3397,3201,2026-08-08
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2510,3184,2796,2026-08-09
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2858,3379,3066,2026-08-10
Rice,Maharashtra,Pune,Pune APMC Mandi,2588,3488,2952,2026-08-11
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2987,3690,3213,2026-08-12
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2743,3436,2983,2026-08-13
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2656,3387,2913,2026-08-14
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2440,3208,2762,2026-08-15
Rice,Maharashtra,Pune,Pune APMC Mandi,2452,3321,2832,2026-08-16
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2386,3067,2806,2026-08-17
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2813,3694,3086,2026-08-18
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2278,2821,2495,2026-08-19
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2753,3162,2967,2026-08-20
Rice,Maharashtra,Pune,Pune APMC Mandi,2701,3144,2855,2026-08-21
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2879,3751,3153,2026-08-22
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2375,3120,2699,2026-08-23
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2435,3233,2843,2026-08-24
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2620,3621,3067,2026-08-25
Rice,Maharashtra,Pune,Pune APMC Mandi,2328,2938,2458,2026-08-26
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2475,2817,2674,2026-08-27
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2457,3168,2884,2026-08-28
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2892,3518,3150,2026-08-01
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2443,3340,2785,2026-08-02
Rice,Maharashtra,Pune,Pune APMC Mandi,2144,2893,2475,2026-08-03
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2120,2498,2307,2026-08-04
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2612,3113,2854,2026-08-05
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2526,2867,2673,2026-08-06
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2626,3374,2945,2026-08-07
Rice,Maharashtra,Pune,Pune APMC Mandi,2470,3030,2777,2026-08-08
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2620,3024,2789,2026-08-09
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2486,3010,2854,2026-08-10
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2358,2823,2519,2026-08-11
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2956,3366,3123,2026-08-12
Rice,Maharashtra,Pune,Pune APMC Mandi,2666,3384,2876,2026-08-13
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2687,3319,2902,2026-08-14
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2643,3191,2844,2026-08-15
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2548,3161,2958,2026-08-16
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2303,2975,2648,2026-08-17
Rice,Maharashtra,Pune,Pune APMC Mandi,2743,3642,3203,2026-08-18
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2632,3341,2988,2026-08-19
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2258,2814,2653,2026-08-20
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2455,2950,2698,2026-08-21
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2075,2661,2257,2026-08-22
Rice,Maharashtra,Pune,Pune APMC Mandi,2258,3094,2583,2026-08-23
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2410,3137,2789,2026-08-24
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2841,3297,3136,2026-08-25
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2644,3378,2996,2026-08-26
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2341,2913,2744,2026-08-27
Rice,Maharashtra,Pune,Pune APMC Mandi,2355,2832,2647,2026-08-28
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2978,3458,3202,2026-08-01
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2550,3136,2943,2026-08-02
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2655,3705,3113,2026-08-03
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2571,3401,3007,2026-08-04
Rice,Maharashtra,Pune,Pune APMC Mandi,2723,3459,2956,2026-08-05
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2552,3385,2888,2026-08-06
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2770,3548,3095,2026-08-07
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2567,3298,2844,2026-08-08
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2487,2873,2654,2026-08-09
Rice,Maharashtra,Pune,Pune APMC Mandi,2549,2961,2691,2026-08-10
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2671,3280,2917,2026-08-11
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2418,3092,2671,2026-08-12
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2442,3234,2808,2026-08-13
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2422,2980,2826,2026-08-14
Rice,Maharashtra,Pune,Pune APMC Mandi,2568,3178,2742,2026-08-15
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2242,2702,2426,2026-08-16
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2395,2666,2525,2026-08-17
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2314,2809,2471,2026-08-18
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2855,3752,3177,2026-08-19
Rice,Maharashtra,Pune,Pune APMC Mandi,2535,3002,2697,2026-08-20
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2772,3186,2946,2026-08-21
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2231,2800,2446,2026-08-22
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2450,3154,2659,2026-08-23
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2506,3135,2888,2026-08-24
Rice,Maharashtra,Pune,Pune APMC Mandi,2443,3298,2794,2026-08-25
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2739,3451,3062,2026-08-26
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2648,3389,3057,2026-08-27
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2282,2623,2410,2026-08-28
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2326,2683,2509,2026-08-01
Rice,Maharashtra,Pune,Pune APMC Mandi,2897,3421,3060,2026-08-02
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2489,3308,2817,2026-08-03
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2243,2731,2512,2026-08-04
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2717,3371,3136,2026-08-05
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2552,3469,2990,2026-08-06
Rice,Maharashtra,Pune,Pune APMC Mandi,2548,3192,2727,2026-08-07
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2966,3853,3265,2026-08-08
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2403,2901,2741,2026-08-09
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2488,3280,2756,2026-08-10
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2613,3337,2964,2026-08-11
Rice,Maharashtra,Pune,Pune APMC Mandi,2375,2981,2781,2026-08-12
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2690,3387,3005,2026-08-13
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2586,3308,2877,2026-08-14
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2652,3508,3048,2026-08-15
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2430,2731,2567,2026-08-16
Rice,Maharashtra,Pune,Pune APMC Mandi,2491,2863,2660,2026-08-17
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2967,3795,3228,2026-08-18
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2548,3237,2833,2026-08-19
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2699,3271,2881,2026-08-20
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2655,3500,3047,2026-08-21
Rice,Maharashtra,Pune,Pune APMC Mandi,2725,3517,3065,2026-08-22
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2723,3031,2867,2026-08-23
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2493,2923,2631,2026-08-24
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2603,3332,2871,2026-08-25
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2714,3214,2894,2026-08-26
Rice,Maharashtra,Pune,Pune APMC Mandi,2853,3569,3066,2026-08-27
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2347,2816,2525,2026-08-28
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2501,2906,2766,2026-08-01
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2495,3124,2828,2026-08-02
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2806,3527,3157,2026-08-03
Rice,Maharashtra,Pune,Pune APMC Mandi,2280,2886,2610,2026-08-04
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2888,3545,3167,2026-08-05
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2687,3569,3026,2026-08-06
Rice,Maharashtra,Solapur,Solapur APMC Mandi,1909,2466,2240,2026-08-07
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2942,3676,3313,2026-08-08
Rice,Maharashtra,Pune,Pune APMC Mandi,2758,3527,3029,2026-08-09
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,3116,3873,3346,2026-08-10
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2596,3531,2970,2026-08-11
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2449,3406,2862,2026-08-12
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2364,2863,2631,2026-08-13
Rice,Maharashtra,Pune,Pune APMC Mandi,2404,3000,2737,2026-08-14
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2502,3242,2840,2026-08-15
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2867,3393,3111,2026-08-16
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2238,2971,2579,2026-08-17
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2386,3103,2749,2026-08-18
Rice,Maharashtra,Pune,Pune APMC Mandi,2416,2900,2665,2026-08-19
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2716,3222,2871,2026-08-20
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2434,3263,2850,2026-08-21
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2934,3540,3105,2026-08-22
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2452,3039,2810,2026-08-23
Rice,Maharashtra,Pune,Pune APMC Mandi,2559,3122,2809,2026-08-24
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2339,2750,2521,2026-08-25
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2464,2944,2644,2026-08-26
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2416,2960,2649,2026-08-27
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2600,3077,2862,2026-08-28
Rice,Maharashtra,Pune,Pune APMC Mandi,2563,3130,2941,2026-08-01
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2465,3315,2892,2026-08-02
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2632,3342,3015,2026-08-03
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2996,3705,3295,2026-08-04
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2338,3031,2619,2026-08-05
Rice,Maharashtra,Pune,Pune APMC Mandi,2911,3796,3167,2026-08-06
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2568,3108,2927,2026-08-07
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2716,3746,3164,2026-08-08
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2329,2944,2669,2026-08-09
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2204,2900,2572,2026-08-10
Rice,Maharashtra,Pune,Pune APMC Mandi,2675,3273,2852,2026-08-11
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2213,2692,2451,2026-08-12
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2918,3532,3074,2026-08-13
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2290,2932,2529,2026-08-14
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2394,3153,2642,2026-08-15
Rice,Maharashtra,Pune,Pune APMC Mandi,2417,3214,2787,2026-08-16
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2438,3170,2837,2026-08-17
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2298,2736,2483,2026-08-18
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2869,3303,3044,2026-08-19
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2612,3149,2936,2026-08-20
Rice,Maharashtra,Pune,Pune APMC Mandi,2770,3511,3071,2026-08-21
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2431,3293,2831,2026-08-22
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2625,3271,2829,2026-08-23
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2360,3028,2765,2026-08-24
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2252,3122,2623,2026-08-25
Rice,Maharashtra,Pune,Pune APMC Mandi,2264,2740,2501,2026-08-26
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2322,2877,2552,2026-08-27
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2182,2605,2317,2026-08-28
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2502,3330,2818,2026-08-01
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2601,3251,2777,2026-08-02
Rice,Maharashtra,Pune,Pune APMC Mandi,2273,2942,2650,2026-08-03
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2621,3488,3022,2026-08-04
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2564,3292,2806,2026-08-05
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2414,3298,2797,2026-08-06
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2544,3254,2794,2026-08-07
Rice,Maharashtra,Pune,Pune APMC Mandi,2587,3357,2983,2026-08-08
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2270,2715,2561,2026-08-09
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2328,2922,2731,2026-08-10
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2661,3135,2812,2026-08-11
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2571,3285,2918,2026-08-12
Rice,Maharashtra,Pune,Pune APMC Mandi,2366,2802,2589,2026-08-13
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2523,3175,2767,2026-08-14
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2355,3300,2752,2026-08-15
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2681,3616,3133,2026-08-16
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2446,2819,2662,2026-08-17
Rice,Maharashtra,Pune,Pune APMC Mandi,2461,3277,2732,2026-08-18
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2551,3312,2897,2026-08-19
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2767,3415,3066,2026-08-20
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2210,2772,2493,2026-08-21
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2564,3188,2749,2026-08-22
Rice,Maharashtra,Pune,Pune APMC Mandi,2274,2907,2670,2026-08-23
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2054,2375,2219,2026-08-24
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2100,2680,2468,2026-08-25
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2692,3324,2841,2026-08-26
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2407,3165,2796,2026-08-27
Rice,Maharashtra,Pune,Pune APMC Mandi,2622,3446,2929,2026-08-28
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2415,3068,2793,2026-08-01
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2392,2904,2590,2026-08-02
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2232,2910,2492,2026-08-03
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2289,2909,2438,2026-08-04
Rice,Maharashtra,Pune,Pune APMC Mandi,2434,2956,2650,2026-08-05
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2654,3566,3032,2026-08-06
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,3007,3887,3283,2026-08-07
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2434,3042,2664,2026-08-08
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2428,3257,2807,2026-08-09
Rice,Maharashtra,Pune,Pune APMC Mandi,2371,3031,2631,2026-08-10
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2329,2858,2718,2026-08-11
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2686,3297,2841,2026-08-12
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2210,2913,2498,2026-08-13
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2365,2782,2582,2026-08-14
Rice,Maharashtra,Pune,Pune APMC Mandi,2686,3227,3065,2026-08-15
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2541,3538,2961,2026-08-16
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2758,3347,3023,2026-08-17
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2289,2809,2630,2026-08-18
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2831,3498,3097,2026-08-19
Rice,Maharashtra,Pune,Pune APMC Mandi,2497,3494,2924,2026-08-20
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2516,3027,2655,2026-08-21
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2731,3494,3007,2026-08-22
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2519,3214,2920,2026-08-23
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2866,3294,3040,2026-08-24
Rice,Maharashtra,Pune,Pune APMC Mandi,2292,2929,2565,2026-08-25
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2227,2562,2359,2026-08-26
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2581,3153,2750,2026-08-27
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2404,3208,2737,2026-08-28
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2556,3090,2762,2026-08-01
Rice,Maharashtra,Pune,Pune APMC Mandi,2674,3319,2863,2026-08-02
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2558,3336,2948,2026-08-03
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2904,3645,3062,2026-08-04
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2691,3125,2889,2026-08-05
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2390,3121,2654,2026-08-06
Rice,Maharashtra,Pune,Pune APMC Mandi,2608,3231,2869,2026-08-07
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2798,3609,3181,2026-08-08
Rice,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2711,3455,2968,2026-08-09
Rice,Maharashtra,Solapur,Solapur APMC Mandi,2498,3228,2885,2026-08-10
Rice,Maharashtra,Nashik,Nashik APMC Mandi,2560,2974,2753,2026-08-11
Rice,Maharashtra,Pune,Pune APMC Mandi,2362,3026,2609,2026-08-12
Rice,Maharashtra,Nagpur,Nagpur APMC Mandi,2242,2956,2532,2026-08-13
Maize,Maharashtra,Nashik,Nashik APMC Mandi,1968,2284,2174,2026-08-01
Maize,Maharashtra,Pune,Pune APMC Mandi,1861,2175,1968,2026-08-02
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,1948,2367,2208,2026-08-03
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2109,2454,2221,2026-08-04
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1822,2359,2037,2026-08-05
Maize,Maharashtra,Nashik,Nashik APMC Mandi,1900,2376,2137,2026-08-06
Maize,Maharashtra,Pune,Pune APMC Mandi,2074,2369,2256,2026-08-07
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,1712,1960,1843,2026-08-08
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2101,2594,2312,2026-08-09
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1820,2274,2005,2026-08-10
Maize,Maharashtra,Nashik,Nashik APMC Mandi,1930,2430,2131,2026-08-11
Maize,Maharashtra,Pune,Pune APMC Mandi,1992,2666,2272,2026-08-12
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,1978,2334,2199,2026-08-13
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,1922,2394,2071,2026-08-14
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1879,2281,2023,2026-08-15
Maize,Maharashtra,Nashik,Nashik APMC Mandi,1684,2127,1908,2026-08-16
Maize,Maharashtra,Pune,Pune APMC Mandi,1775,2238,2067,2026-08-17
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,2235,2801,2354,2026-08-18
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2015,2454,2205,2026-08-19
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1986,2561,2305,2026-08-20
Maize,Maharashtra,Nashik,Nashik APMC Mandi,2051,2433,2197,2026-08-21
Maize,Maharashtra,Pune,Pune APMC Mandi,2098,2668,2416,2026-08-22
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,2084,2486,2359,2026-08-23
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,1867,2528,2123,2026-08-24
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1578,2008,1802,2026-08-25
Maize,Maharashtra,Nashik,Nashik APMC Mandi,1958,2453,2186,2026-08-26
Maize,Maharashtra,Pune,Pune APMC Mandi,1735,2134,2010,2026-08-27
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,1872,2428,2095,2026-08-28
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2220,2573,2397,2026-08-01
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1787,2218,1932,2026-08-02
Maize,Maharashtra,Nashik,Nashik APMC Mandi,2033,2279,2150,2026-08-03
Maize,Maharashtra,Pune,Pune APMC Mandi,1825,2264,2083,2026-08-04
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,1942,2245,2065,2026-08-05
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,2016,2628,2253,2026-08-06
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1683,2206,1965,2026-08-07
Maize,Maharashtra,Nashik,Nashik APMC Mandi,1496,2004,1692,2026-08-08
Maize,Maharashtra,Pune,Pune APMC Mandi,1915,2584,2248,2026-08-09
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,1992,2233,2111,2026-08-10
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,1949,2380,2186,2026-08-11
Maize,Maharashtra,Solapur,Solapur APMC Mandi,1942,2534,2233,2026-08-12
Maize,Maharashtra,Nashik,Nashik APMC Mandi,1693,2258,1889,2026-08-13
Maize,Maharashtra,Pune,Pune APMC Mandi,1574,1960,1828,2026-08-14
Maize,Maharashtra,Nagpur,Nagpur APMC Mandi,2002,2496,2295,2026-08-15
Maize,Maharashtra,Ahmednagar,Ahmednagar APMC Mandi,1924,2276,2133,2026-08-16
